pricing_scenario,version,pricing_scenario_name,date,variable,EU,China,Others,India,Turkey,South Korea,United States,United Kingdom
default,v2,USD60/bbl (actual),2022-02-06,value_eur,563812536.6734337,175404770.80520228,97113118.64233015,9961284.529230358,65340326.87354652,37037627.51372958,21554242.028913926,26408575.042346794
default,v2,USD60/bbl (actual),2022-02-07,value_eur,565706082.9642262,168680473.04731965,101552004.54457366,9472412.333801785,66158267.64189802,37534586.39693535,27507994.733207073,24611595.011849765
default,v2,USD60/bbl (actual),2022-02-08,value_eur,565152537.7796215,157826280.4641113,106130555.98877518,9472412.333801785,64385381.184516065,33084993.882763922,29592055.48935786,25011031.563354533
default,v2,USD60/bbl (actual),2022-02-09,value_eur,547116821.9747918,152800717.49232724,114137567.40548892,9836197.641658928,64914512.71598904,29441987.44773107,27810189.0611665,25010889.859584935
default,v2,USD60/bbl (actual),2022-02-10,value_eur,557195420.5132577,144599322.1348479,105305109.05263425,7040780.374364571,56665139.979893744,32821575.026071135,27470549.548865855,31222817.96813445
default,v2,USD60/bbl (actual),2022-02-11,value_eur,569102128.5905266,147461182.60468423,109046068.89494273,7040780.374364572,56531457.55640564,37468311.88931342,29235797.66027343,32590740.426342823
default,v2,USD60/bbl (actual),2022-02-12,value_eur,579853382.3075261,135153361.63663825,108281482.9181204,6684200.283293143,53506400.30374146,32034129.59585142,27886557.301595427,23115219.166427523
default,v2,USD60/bbl (actual),2022-02-13,value_eur,598150085.6876651,133020924.99271801,102795330.25783525,2801136.0802142853,58193258.49875722,34345224.63666157,31164453.174227644,25034971.911405273
default,v2,USD60/bbl (actual),2022-02-14,value_eur,603020340.7680204,135504365.3005521,106083808.7859004,2676145.4265,58075255.4045658,36019145.33137764,27255498.195991572,26095990.48426595
default,v2,USD60/bbl (actual),2022-02-15,value_eur,601021138.5822737,126789281.80117162,104819416.83958581,5677089.857301571,58514104.69167967,33364463.81321135,34652387.410422996,27487473.676745202
default,v2,USD60/bbl (actual),2022-02-16,value_eur,604899742.6744981,121238547.61417627,103892222.8817948,5677089.857301571,53308179.03196216,34030637.58413992,38803422.53030028,25933962.686649717
default,v2,USD60/bbl (actual),2022-02-17,value_eur,601475437.0135772,123334380.1346792,109940263.74916728,5883131.026587286,55281220.27679138,36184354.579046,37467292.071717136,27698092.09850687
default,v2,USD60/bbl (actual),2022-02-18,value_eur,591977214.0381149,127987366.31385896,114561080.33682074,5354069.105444429,57356315.65101521,38676987.76326335,38682369.54056907,27679187.19564418
default,v2,USD60/bbl (actual),2022-02-19,value_eur,592826005.2384069,122435456.80718216,112472768.76203874,5354069.105444429,59026631.6998324,39757002.84058299,36435956.253739856,25289584.529207654
default,v2,USD60/bbl (actual),2022-02-20,value_eur,576297989.290693,122429591.8988063,113218053.69217132,5354069.105444429,57342874.58854425,42651124.56006265,36115593.7601515,21455638.297992688
default,v2,USD60/bbl (actual),2022-02-21,value_eur,583898885.3247672,125914634.98110911,113731517.88934071,5354069.105444429,56509580.479744,42560248.33950121,29418297.0382145,20181605.881654896
default,v2,USD60/bbl (actual),2022-02-22,value_eur,597311321.5399365,125751393.77202947,107454092.15373024,5354069.105444429,57127390.35561215,47140243.489522554,30440635.35643707,21846094.54687606
default,v2,USD60/bbl (actual),2022-02-23,value_eur,610477034.2447784,138416358.32510236,106001183.20615657,9339438.617393643,58538296.11320694,49389924.324019976,32789990.144079354,27906103.316131916
default,v2,USD60/bbl (actual),2022-02-24,value_eur,596117441.3943583,141562722.99979916,108945218.01034339,9646104.791893642,59896214.40587897,47825990.17630226,31973781.24835086,25098503.871123202
default,v2,USD60/bbl (actual),2022-02-25,value_eur,599444517.2673994,141182708.68972436,111353960.8536679,9646104.791893642,57859029.25723101,40199083.31813355,32522366.839711998,25683976.667702347
default,v2,USD60/bbl (actual),2022-02-26,value_eur,599278344.7541388,138445297.38437912,115494537.07568693,9282329.527250785,58782521.67823164,37373235.84849484,37627299.261464,31503994.592581697
default,v2,USD60/bbl (actual),2022-02-27,value_eur,595254332.0126593,149602509.505934,110328104.25528677,8688346.786250787,54283101.19198453,38269567.41489977,40913169.94268471,28021747.51095217
default,v2,USD60/bbl (actual),2022-02-28,value_eur,620860709.9087471,153091378.0788444,106486020.14478564,8275760.739393643,60318118.01306643,38164872.48886398,43032388.99924829,28153651.60770964
default,v2,USD60/bbl (actual),2022-03-01,value_eur,607598429.2460172,152297478.03868628,107651711.4995527,5274816.308592072,64515250.105491824,46669878.48188077,37271861.423973426,26762168.050681066
default,v2,USD60/bbl (actual),2022-03-02,value_eur,600751004.0747713,148821384.0304024,104119843.6962005,5780506.206377785,66719075.46090185,60309525.6001097,40065893.252974145,34584720.37472608
default,v2,USD60/bbl (actual),2022-03-03,value_eur,604761360.1851863,148996956.092409,103880413.4316212,5161510.892092071,66453006.15109993,54655832.95032191,43479610.02945686,38081209.26974348
default,v2,USD60/bbl (actual),2022-03-04,value_eur,616947415.1730807,152913270.83903256,97482199.40228465,5161510.892092071,65200828.787524775,53779027.383263715,44274821.074997425,38808835.00905629
default,v2,USD60/bbl (actual),2022-03-05,value_eur,631822523.597119,149866362.80234802,95399480.60317078,5161510.892092071,66413933.1418113,54388100.38766607,42383431.94022714,37561798.935383506
default,v2,USD60/bbl (actual),2022-03-06,value_eur,640951719.9407104,165547197.4036675,96072765.91588278,6186865.101234928,64706736.94246662,53323282.10022857,45790694.6899655,40794927.59394083
default,v2,USD60/bbl (actual),2022-03-07,value_eur,654283160.7072659,166223887.82547614,96363632.87012959,7229785.242377785,65595374.347831115,53376881.87868107,49017396.75960479,42549108.00820797
default,v2,USD60/bbl (actual),2022-03-08,value_eur,666768291.7559332,167729326.46430632,115706586.07850553,7857452.531377785,67643348.35792926,49276182.56744945,52120103.74142929,40484471.75673832
default,v2,USD60/bbl (actual),2022-03-09,value_eur,675749164.0203788,152098991.09329665,112830540.75456214,4099098.7127857143,66595387.36267441,51739689.895228736,52777731.100549,35801654.705812104
default,v2,USD60/bbl (actual),2022-03-10,value_eur,709876449.8056623,153032280.28358892,107934093.9203894,5061047.371,65458943.63521037,48636170.62180909,52467112.644247,33471033.145517547
default,v2,USD60/bbl (actual),2022-03-11,value_eur,738517389.3162954,153915995.18488404,102974731.62748994,5061047.371,67919011.75780046,51930774.946774445,51961788.90997114,31472637.33810974
default,v2,USD60/bbl (actual),2022-03-12,value_eur,741224094.2477907,153604029.58357218,100749003.12905169,5538205.519571429,76548969.2579361,53888735.259915166,50952446.67936771,25652623.13695703
default,v2,USD60/bbl (actual),2022-03-13,value_eur,749693056.0057114,145000273.20053652,100976732.6583886,5538205.519571429,77462530.34389128,53482902.08273553,43668109.03648501,28322897.517770384
default,v2,USD60/bbl (actual),2022-03-14,value_eur,734910622.6716785,141488058.14809984,106760960.94946857,6819535.036642857,72165679.47150585,59356723.6196441,45506342.31518143,25982340.983779937
default,v2,USD60/bbl (actual),2022-03-15,value_eur,753541430.0302308,144082949.40708575,105388075.57999006,7213258.175571429,73760399.75945261,53872375.26450646,45141591.67073935,25982342.18553147
default,v2,USD60/bbl (actual),2022-03-16,value_eur,762321790.3054407,147225182.91572526,105489198.86718622,10728293.122000571,78538505.31529006,39566554.37534896,38196524.721861355,21325731.980059627
default,v2,USD60/bbl (actual),2022-03-17,value_eur,764601318.7160628,150462853.57383385,103259579.98408236,11785261.906000571,78172834.75321594,42091939.98649896,35338655.528125934,18681538.74406046
default,v2,USD60/bbl (actual),2022-03-18,value_eur,767802337.0961887,146513256.79181656,109506206.87801866,12196185.530000571,80092829.67061807,39398728.85326809,33328367.013733435,17953912.952084962
default,v2,USD60/bbl (actual),2022-03-19,value_eur,756767816.071048,144294202.1179797,108316182.4949913,12196185.530000571,77729752.17272663,42273072.750305004,34592392.79114136,17953912.936317105
default,v2,USD60/bbl (actual),2022-03-20,value_eur,763726410.0026423,139036658.04690042,111117650.27021186,11170831.320857715,80572037.59020308,44059251.095801435,33058443.094816215,14720783.330106748
default,v2,USD60/bbl (actual),2022-03-21,value_eur,764018468.3436297,144617877.59132186,110247595.28197587,16894292.575572,80830325.77954595,41664422.267976515,29831741.02517693,12966602.915839607
default,v2,USD60/bbl (actual),2022-03-22,value_eur,745444658.7718431,150664909.32035756,99635706.61633985,16804507.878572,88017392.19207259,47084416.07767844,31158645.821751572,15739603.165891606
default,v2,USD60/bbl (actual),2022-03-23,value_eur,751521325.9301516,159772901.65592763,99078635.70074436,16951692.554214858,88363717.7017736,46251205.194244504,28379226.307389576,14362411.447561976
default,v2,USD60/bbl (actual),2022-03-24,value_eur,732446081.5462239,161504316.52099904,103737978.5786692,26846941.632254858,88555350.3934072,47461525.18645879,34134941.30820572,13288704.291202815
default,v2,USD60/bbl (actual),2022-03-25,value_eur,711989692.7921339,159465626.98783305,108385890.15685089,26846941.632254858,88672701.00561047,43663754.19092916,33552825.757907502,11225655.492848337
default,v2,USD60/bbl (actual),2022-03-26,value_eur,720068739.8974677,171400448.42040613,109221130.66279094,26369783.48368343,80660614.12712207,41565939.512931295,38360482.508285284,13954641.20533693
default,v2,USD60/bbl (actual),2022-03-27,value_eur,716970977.8180379,186678220.22722298,110472218.20830977,26369783.48368343,83578637.6071059,48203525.8724755,38258163.195624575,11530714.079637868
default,v2,USD60/bbl (actual),2022-03-28,value_eur,711251641.7957535,188682892.81914857,105075007.5555785,32616031.768609498,83890079.47970904,41771822.27707393,39980797.13621908,11777058.842728186
default,v2,USD60/bbl (actual),2022-03-29,value_eur,704119177.7745264,191714672.2114961,107969204.96125738,40244143.899842,81045207.45080338,49773379.85966836,42886177.92031622,11900232.227976656
default,v2,USD60/bbl (actual),2022-03-30,value_eur,711198040.3904078,198723794.87853542,105164906.6722448,36223419.055627145,78961182.11382473,50618088.75995407,45538417.92203136,8734289.393617209
default,v2,USD60/bbl (actual),2022-03-31,value_eur,704800702.9005802,201431055.51134652,105638570.94976808,35166450.27162714,81997127.38118382,51526589.09327728,46579584.90875672,6117863.189874517
default,v2,USD60/bbl (actual),2022-04-01,value_eur,713456625.1592268,201726633.89093977,95330088.55232704,37172425.39838714,79425860.58186607,52650614.52110764,51123076.089863144,6117863.189874517
default,v2,USD60/bbl (actual),2022-04-02,value_eur,718824233.3729109,211225143.59418812,97115952.58720317,37743077.22610143,80531774.59060578,51259319.808748715,51144839.431072064,10421419.845556516
default,v2,USD60/bbl (actual),2022-04-03,value_eur,718841833.7219584,204858328.79043856,94215569.43066207,42358405.41587728,80709390.71067032,49278627.24767743,50394258.16696693,10421419.845556516
default,v2,USD60/bbl (actual),2022-04-04,value_eur,719214095.8414699,198842645.1332473,97497125.43066669,35592024.02002014,79496045.97314866,54555092.191260114,50394258.16696693,10421419.845556516
default,v2,USD60/bbl (actual),2022-04-05,value_eur,731172355.9851032,192853385.97568625,93025130.05771887,41407335.9013075,77421495.28647105,50145638.171881914,45099193.514599785,7648419.595504518
default,v2,USD60/bbl (actual),2022-04-06,value_eur,727454792.7113711,195057698.35248137,98774779.39408886,47707175.11390935,82553695.97976491,46950753.043324836,50497934.37388764,7648419.595504518
default,v2,USD60/bbl (actual),2022-04-07,value_eur,719784282.2693102,202624046.2306137,102618458.62566467,36543311.20315507,80826286.72069266,48652899.555434406,44534538.74372922,10435955.39011309
default,v2,USD60/bbl (actual),2022-04-08,value_eur,728303155.9411386,200216603.3234838,105065121.94169174,36543311.20315507,79642975.56286886,51321389.29494984,48018323.870680995,13305316.992968803
default,v2,USD60/bbl (actual),2022-04-09,value_eur,719075220.7790569,188014024.07150492,107520634.94294217,51393189.95551621,82056809.63871054,54794612.89208784,41535697.66282164,10576327.218626803
default,v2,USD60/bbl (actual),2022-04-10,value_eur,719203167.2451764,178930268.1480021,106409981.37981914,52685934.72301621,78692587.80857614,49112545.81673248,43706064.05316042,12096176.083340874
default,v2,USD60/bbl (actual),2022-04-11,value_eur,729814496.3430256,173399062.72416195,100579466.8365225,55375726.30601921,80672087.96951978,49218203.87003376,37854584.51480593,11849826.678860357
default,v2,USD60/bbl (actual),2022-04-12,value_eur,726557920.9592555,168614624.16172132,103093891.0512445,47353891.03585814,82093823.39860937,40769965.17646005,33677592.73599429,11726652.091860356
default,v2,USD60/bbl (actual),2022-04-13,value_eur,716127892.8332187,169452723.20912603,105568595.53419602,47353891.03585814,83053710.07586423,42909664.20329184,35890403.559205286,11726652.091860356
default,v2,USD60/bbl (actual),2022-04-14,value_eur,734462126.2545956,167245634.58236113,109551502.8986062,48709197.45728671,80966273.3080895,40077231.18339006,34063981.31504743,13575186.661689358
default,v2,USD60/bbl (actual),2022-04-15,value_eur,732032864.0878966,169080280.13127646,111060516.5374594,47123192.377383865,80424831.40578093,42360671.82945405,33212723.520181213,15717866.7982965
default,v2,USD60/bbl (actual),2022-04-16,value_eur,710328598.5432703,162220415.8620057,117911715.21613824,52973689.125207,84865224.3790485,46875344.82542504,38245421.13726271,11414310.1426145
default,v2,USD60/bbl (actual),2022-04-17,value_eur,729076739.4980514,167559090.2299307,128936052.32628547,49120334.924002565,83401115.53339337,45198623.90227133,36050553.288598426,11414310.1426145
default,v2,USD60/bbl (actual),2022-04-18,value_eur,715264139.4918066,172032706.47389963,120844270.92132986,53661909.01783485,87665222.83392906,39760342.584117286,36050553.288598426,11414310.1426145
default,v2,USD60/bbl (actual),2022-04-19,value_eur,705504409.957204,183471130.2000511,127023168.86461973,51913264.022907495,79587071.28447637,42022690.40405528,35281103.55754964,11414310.1426145
default,v2,USD60/bbl (actual),2022-04-20,value_eur,695923641.6106621,174620280.105864,119659632.15060078,44875439.1334485,76808509.03901516,40813319.97991242,29654800.065861788,11414310.1426145
default,v2,USD60/bbl (actual),2022-04-21,value_eur,702782391.7865914,166997884.00005633,120171921.0138937,50197360.608448505,78436328.98355158,40825925.10762857,28796884.6061275,8626774.34800593
default,v2,USD60/bbl (actual),2022-04-22,value_eur,676322176.6071959,170186548.95266345,117377441.75922856,52130579.49401993,79015644.14973858,37799051.11038743,23746704.580518574,5757412.745150215
default,v2,USD60/bbl (actual),2022-04-23,value_eur,660477561.0616246,176698003.5539753,110040016.7281193,37280700.741658784,79127508.10741678,36530812.03258942,21326083.846851576,5757412.745150215
default,v2,USD60/bbl (actual),2022-04-24,value_eur,651034123.1277336,180589159.36102173,118874021.55826436,35987955.974158786,78460527.22516564,36940419.25757942,19155717.456512786,3991214.706436143
default,v2,USD60/bbl (actual),2022-04-25,value_eur,653476008.7949148,181693070.3903971,130724759.8899651,25770586.589158285,82607152.02501492,40413792.84399622,19155717.456512786,5996821.946291215
default,v2,USD60/bbl (actual),2022-04-26,value_eur,641180131.5509349,189485528.9541736,124019043.01351008,30366762.45659036,78407030.93403207,39395565.00825586,19155717.456512786,5996821.946291215
default,v2,USD60/bbl (actual),2022-04-27,value_eur,643201505.1527218,190932816.96696216,125354015.77538064,35517379.93838893,72294770.77775149,37458567.500983365,15143522.568443784,7333729.872825072
default,v2,USD60/bbl (actual),2022-04-28,value_eur,626995212.9241765,186734868.77514789,118976415.24697183,34162073.51696036,72521366.88815771,43317042.567380145,12335072.528152285,9180302.703757357
default,v2,USD60/bbl (actual),2022-04-29,value_eur,613028655.0491548,192418230.92689005,125305626.98957339,44030660.91657636,76310211.57305436,43652405.416067936,8642839.141912071,7037622.567150215
default,v2,USD60/bbl (actual),2022-04-30,value_eur,614121832.6638585,195973992.70013973,115714028.67763092,37609512.341038935,77814291.80924964,37745295.172082506,2324352.4062137143,7037622.567150215
default,v2,USD60/bbl (actual),2022-05-01,value_eur,586564679.7451439,198723477.90524077,105455403.81574674,36847538.3524675,76319426.65911444,38532979.12401108,2324352.4062137143,7037622.567150215
default,v2,USD60/bbl (actual),2022-05-02,value_eur,583287959.8952166,200273689.34050187,103647517.55393496,48206251.67910529,75886941.22994135,36352919.542070575,2324352.4062137143,7901636.590293072
default,v2,USD60/bbl (actual),2022-05-03,value_eur,594918069.0203263,194647774.93091598,97140497.88372077,46152222.066793434,78301054.29209559,36647197.223404504,852855.9368571428,7901636.590293072
default,v2,USD60/bbl (actual),2022-05-04,value_eur,598890748.6966186,200405674.73989534,100871986.48168278,49741987.803220436,76049657.50032243,39875128.89729737,852855.9368571428,10172308.066789359
default,v2,USD60/bbl (actual),2022-05-05,value_eur,615587399.5738661,194534595.29253098,91466904.90707,47625431.367683284,74247319.09508409,37718166.97918593,852855.9368571428,10172308.066789359
default,v2,USD60/bbl (actual),2022-05-06,value_eur,618348648.210455,189568301.53479168,90054449.0942786,50537196.205088995,72052293.9866682,37126901.229483075,852855.9368571428,10172308.066789359
default,v2,USD60/bbl (actual),2022-05-07,value_eur,633144048.4161046,185206378.19020477,99937455.99883826,59297021.441303,74393411.68446185,42670063.30744166,852855.9368571428,10172308.066789359
default,v2,USD60/bbl (actual),2022-05-08,value_eur,622640995.4477385,196551944.58379814,94164337.68375073,59297021.441303,73546434.18125628,39060956.44922737,852855.9368571428,10172308.066789359
default,v2,USD60/bbl (actual),2022-05-09,value_eur,609527003.198684,203726874.42822638,92037689.87017734,67538964.87754901,68624492.36244781,35338653.67691187,969793.9888571429,8166700.826934286
default,v2,USD60/bbl (actual),2022-05-10,value_eur,618024522.3794374,211865749.76951334,97198396.56639554,62942789.010116935,70860347.4381902,33867056.95987615,969793.9888571429,8166700.826934286
default,v2,USD60/bbl (actual),2022-05-11,value_eur,629900369.5501815,210883835.8783631,103897757.23647152,58503034.281461224,70968300.81965308,32961817.25445972,116938.052,8040065.036400429
default,v2,USD60/bbl (actual),2022-05-12,value_eur,632467102.8742331,221125333.4574358,101350177.60471107,67039382.81692357,71243992.46315144,26501889.263491508,116938.052,4697212.541639143
default,v2,USD60/bbl (actual),2022-05-13,value_eur,629634734.6734728,222144011.39128253,97986050.93050422,58988727.26673329,66665597.82218305,23110607.233409368,116938.052,8242617.231076
default,v2,USD60/bbl (actual),2022-05-14,value_eur,634603531.7422162,225906919.44368958,100137011.54508063,58988727.26673329,59296286.65351671,21065851.602880936,116938.052,8242617.231076
default,v2,USD60/bbl (actual),2022-05-15,value_eur,628793134.6162425,216367783.02064565,107646008.70546696,64692769.44843572,62733144.974666215,19468393.815452367,116938.052,8242617.231076
default,v2,USD60/bbl (actual),2022-05-16,value_eur,646663119.8683369,206827352.36962327,116294639.88207527,49278680.21917993,61128824.10148593,20439109.94057736,116938.052,7985678.683576
default,v2,USD60/bbl (actual),2022-05-17,value_eur,622978684.0034944,223467796.73735482,117311004.68180314,50060087.25921786,60887740.52708105,22503236.716820996,116938.052,10654898.87614
default,v2,USD60/bbl (actual),2022-05-18,value_eur,607071840.2577137,216917024.1107976,115388694.30112194,52458928.26431485,62425234.26351439,23505744.97334643,116938.052,8384227.399643715
default,v2,USD60/bbl (actual),2022-05-19,value_eur,591651909.6797649,224797378.82919404,116603844.34356196,49739761.41606629,65934540.16319297,22649870.74691785,116938.052,8384227.399643715
default,v2,USD60/bbl (actual),2022-05-20,value_eur,600727433.7723491,225668386.46159223,117338609.14987697,46645274.281937,71032338.72119609,24142962.879774995,116938.052,11142223.144480001
default,v2,USD60/bbl (actual),2022-05-21,value_eur,588870781.2337762,237924069.81861475,106636313.30182621,41926727.917305864,69058889.35036501,17410609.13247642,116938.052,11142223.144480001
default,v2,USD60/bbl (actual),2022-05-22,value_eur,587544644.0661502,226533511.5693416,113239990.8809308,44362704.156234436,70500304.56198451,18463369.260690704,116938.052,11142223.144480001
default,v2,USD60/bbl (actual),2022-05-23,value_eur,592012541.9869052,223347411.84508252,108102268.39984427,44234352.206534706,66731858.58384365,18186933.674029417,0.0,11142223.144480001
default,v2,USD60/bbl (actual),2022-05-24,value_eur,590295169.3500139,207501798.11610112,108314005.56333236,61946297.19820857,66214713.27866391,16925295.08995799,0.0,11142223.144480001
default,v2,USD60/bbl (actual),2022-05-25,value_eur,574279959.6595457,203821606.41745418,110886850.29984699,72948236.29988101,71837904.90550782,17952759.044100847,0.0,9931951.00848
default,v2,USD60/bbl (actual),2022-05-26,value_eur,562929128.1236485,207566145.48295847,107783142.43093483,70554881.59533522,74328449.5667193,18381992.30202942,0.0,9579696.10248
default,v2,USD60/bbl (actual),2022-05-27,value_eur,566475007.5255358,209324093.249914,105815707.12744138,69826088.28583808,74804554.79115054,20621854.762348853,0.0,8816516.441207001
default,v2,USD60/bbl (actual),2022-05-28,value_eur,563682485.7630337,202972249.4602713,104054609.27979438,75084850.15850836,73091886.23278193,22750922.057777427,0.0,8816516.441207001
default,v2,USD60/bbl (actual),2022-05-29,value_eur,565351839.3115404,208777504.8070356,98505234.08537161,69380807.97680594,68806127.609541,23792631.18149171,0.0,8816516.441207001
default,v2,USD60/bbl (actual),2022-05-30,value_eur,559486758.9773108,223913233.60834017,96065901.17014341,74756996.3416545,65993254.50249916,22604525.43386671,0.0,8209440.965564144
default,v2,USD60/bbl (actual),2022-05-31,value_eur,579081925.6155032,204685929.59466085,92284298.65378968,80027493.24231029,64111559.36691234,16493937.527237723,0.0,5540220.773000143
default,v2,USD60/bbl (actual),2022-06-01,value_eur,597601964.8114458,206943166.49011877,103027223.76151134,79826677.51700015,61809148.2382998,12263497.596819434,0.0,5540220.773000143
default,v2,USD60/bbl (actual),2022-06-02,value_eur,595491821.2526314,199492412.00391284,105292133.56567807,79543834.82978585,59277708.83661328,13331343.991890863,0.0,5540220.773000143
default,v2,USD60/bbl (actual),2022-06-03,value_eur,580849644.3420295,199492361.20353648,103432885.8706033,83658807.87591457,54117278.684142895,12098929.69860515,0.0,2782225.0281638573
default,v2,USD60/bbl (actual),2022-06-04,value_eur,606026350.6688083,190321377.42127582,107716202.64703993,80567370.63568887,53832224.34276861,12027895.552505149,0.0,4897500.059286429
default,v2,USD60/bbl (actual),2022-06-05,value_eur,615587483.5070742,190261122.96108386,103709087.33571255,78131394.3967603,53164827.77396046,11819796.676910507,3011828.059179,4897500.059286429
default,v2,USD60/bbl (actual),2022-06-06,value_eur,617625680.4188602,191165416.409919,103273560.20383357,84380574.16342257,58834861.58785195,11557023.14112479,3802807.647179,7571679.447192429
default,v2,USD60/bbl (actual),2022-06-07,value_eur,614324099.8896335,197053354.51575544,99042535.23539793,72729679.82110557,56670400.146758005,13461266.34712479,3802807.647179,7571679.447192429
default,v2,USD60/bbl (actual),2022-06-08,value_eur,615951758.6233646,203886834.42375365,85392662.81664324,74164173.71540557,49667795.06681923,14901478.406596217,3802807.647179,7571679.447192429
default,v2,USD60/bbl (actual),2022-06-09,value_eur,615526931.5164393,192316680.60923496,92846906.74884935,69452939.75384614,47088934.95640095,15412830.219631935,3802807.647179,7571679.447192429
default,v2,USD60/bbl (actual),2022-06-10,value_eur,609049135.3936568,182364031.33242983,99899156.17191434,77084852.67192943,49041337.75277424,14340191.738955358,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-11,value_eur,613520070.3105948,187155256.60027412,104081236.48637764,83224108.62931328,59067182.571546614,13229989.218026787,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-12,value_eur,600132419.5190183,198836788.08548003,111439263.63703108,89290944.20005007,59854019.87866384,12296764.246598216,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-13,value_eur,591953677.9962585,195955088.05649206,105494195.25872685,88193834.7748075,61083428.55167518,12938283.172883928,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-14,value_eur,577516980.4467205,191795257.6382182,103771910.02990784,89641406.25524257,70692511.42883836,12938283.172883928,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-15,value_eur,556664985.7492524,197252346.81842467,94255548.9261295,95696144.91025016,78635589.24296972,15097971.930169642,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-16,value_eur,553523511.2938945,197003357.5392818,94637608.4902506,96218456.65625015,77811501.38661894,15745288.919468787,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-17,value_eur,567546008.0554625,202407237.24264675,106732086.43980315,97719925.92745249,77116987.6259897,20301190.378840216,3802807.647179,4789454.419028571
default,v2,USD60/bbl (actual),2022-06-18,value_eur,538742329.6307288,209463755.33015615,113168583.11291644,118480922.16213472,75243725.81760736,19231062.17551164,3802807.647179,2674179.387906
default,v2,USD60/bbl (actual),2022-06-19,value_eur,520115488.8551051,204024537.5085357,109787578.35393251,118831164.64742044,77550225.96948393,17828787.841892,1556475.1932857144,2674179.387906
default,v2,USD60/bbl (actual),2022-06-20,value_eur,529499024.9401601,199488809.55450004,119505009.10761704,110385315.93124187,73119591.893025,19006660.91246343,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-21,value_eur,509106163.9502083,207924743.7278247,114204200.60827376,115934202.71022844,79365842.32078421,18450048.454935145,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-22,value_eur,509754458.45146686,201055753.25809196,118641161.08527805,103986267.74297027,80217330.71706514,17816623.379487287,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-23,value_eur,516017087.8107013,205289000.80284986,111429098.40161748,112571325.13305357,84856723.36161387,17075478.845665857,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-24,value_eur,503152208.1464196,205373466.75855702,112195761.5428704,103583644.12439886,89612742.61882672,16007384.037523,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-25,value_eur,490975893.5288173,202226800.87366375,111472826.76358461,96155040.75430557,86467949.40319379,21519569.048660573,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-26,value_eur,511503440.0788109,201537527.2027721,100944511.65114297,94270630.78630172,89470843.48425214,21879055.19644629,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-27,value_eur,494393667.23937416,191431910.4082971,103130768.39672215,93565722.405988,89774249.56229615,21740144.628374863,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-28,value_eur,491650231.98020905,201668710.6723217,110832244.46398227,87472137.07208607,83700369.8805522,23107425.410660572,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-29,value_eur,500368415.3953252,199095419.9285838,113033747.45598157,83092453.05153021,80622572.01824959,21733230.638017718,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-06-30,value_eur,508429118.227255,203512191.6437981,111594690.01854953,82799577.8632445,82895159.00271343,21648516.89807572,765495.6052857143,0.0
default,v2,USD60/bbl (actual),2022-07-01,value_eur,495952029.42523783,206632763.22444198,102874256.95902964,79440795.33474158,87683408.60223436,17859112.084418572,4048482.998884,0.0
default,v2,USD60/bbl (actual),2022-07-02,value_eur,507906689.55256885,199634927.1975805,97396773.93860336,71433027.69201271,93883260.05251844,17859112.084418572,4048482.998884,0.0
default,v2,USD60/bbl (actual),2022-07-03,value_eur,526233080.6055212,202397000.5890855,98362797.24686699,73962690.522227,92966441.7167004,17939645.727847144,3282987.3935982855,1160844.0708571428
default,v2,USD60/bbl (actual),2022-07-04,value_eur,500840877.7508386,204388493.32070422,92891835.06143737,85358049.61320415,93129020.33756623,19947945.870632857,3282987.3935982855,1160844.0708571428
default,v2,USD60/bbl (actual),2022-07-05,value_eur,525983430.1514782,204274923.91473565,95569635.06276698,73748112.18486072,85939337.72163728,19389096.237589713,3282987.3935982855,1160844.0708571428
default,v2,USD60/bbl (actual),2022-07-06,value_eur,519487020.6617756,210805650.8409121,99936132.06725654,81078116.2099993,85801088.7384197,17957192.24899471,3282987.3935982855,1160844.0708571428
default,v2,USD60/bbl (actual),2022-07-07,value_eur,506018016.91953534,208111709.0772077,104593955.858165,83781419.14060886,78390317.15270612,22638690.52616363,3282987.3935982855,1160844.0708571428
default,v2,USD60/bbl (actual),2022-07-08,value_eur,523942329.3281583,209856998.327342,102904470.9810982,93781536.95936151,85177754.95325647,22723247.31752077,3282987.3935982855,1160844.0708571428
