pricing_scenario,version,pricing_scenario_name,date,variable,Crude oil,Oil products and chemicals,Pipeline gas,Coal,LNG,Crude oil qty,Oil products and chemicals qty,Pipeline gas qty,Coal qty,LNG qty
default,v2,USD60/bbl (actual),30/06/2022,value_eur,426249701.30,281343086.70,148582664.40,102449535.30,53019761.61,713981.03,315556.91,166750.45,516169.52,67987.16
default,v2,USD60/bbl (actual),01/07/2022,value_eur,430134302.00,267911197.60,149728029.40,99787696.11,46929623.62,721756.20,297077.60,166336.31,501861.15,58242.39
default,v2,USD60/bbl (actual),02/07/2022,value_eur,423544834.80,271278089.80,150960070.80,105090070.80,41289207.27,704899.11,294496.07,165902.10,525304.78,52495.58
default,v2,USD60/bbl (actual),03/07/2022,value_eur,428578143.70,272370466.00,152094541.40,112660827.40,50601509.32,714703.65,296521.35,165327.29,562985.27,62104.84
default,v2,USD60/bbl (actual),04/07/2022,value_eur,429620120.10,257004670.60,153221833.70,109836001.20,51317427.85,718915.69,276496.56,164720.03,547528.97,62752.06
default,v2,USD60/bbl (actual),05/07/2022,value_eur,429592880.10,262359894.60,156043530.50,104857069.50,56494991.97,717488.25,283170.46,165650.32,526143.39,68138.42
default,v2,USD60/bbl (actual),06/07/2022,value_eur,435603521.00,257628814.80,159139800.40,110641904.00,56494991.97,728593.21,279708.85,166708.53,559093.16,68138.42
default,v2,USD60/bbl (actual),07/07/2022,value_eur,427338249.40,251135765.30,162236793.00,112943668.90,54323463.62,715821.40,271628.08,167679.05,569997.00,66876.51
default,v2,USD60/bbl (actual),08/07/2022,value_eur,432085187.80,277683835.40,165482882.10,114326829.50,53251434.42,725758.82,295519.47,168694.18,575561.21,63009.41
default,v2,USD60/bbl (actual),09/07/2022,value_eur,415878847.90,283163412.40,168751372.00,116623031.40,61203458.42,697272.22,301768.50,169626.35,588151.33,72849.28
default,v2,USD60/bbl (actual),10/07/2022,value_eur,405494995.60,290232547.40,172013412.60,118992486.70,65833220.24,679960.45,310087.82,170469.76,596652.89,78434.44
default,v2,USD60/bbl (actual),11/07/2022,value_eur,407988194.00,302265687.70,170255347.30,118830282.10,71430680.63,682511.60,321824.39,167775.64,591180.09,83696.28
default,v2,USD60/bbl (actual),12/07/2022,value_eur,407153333.80,301610397.00,167244377.40,124673631.90,68154966.70,680726.16,322734.91,164012.13,616788.22,82743.10
default,v2,USD60/bbl (actual),13/07/2022,value_eur,386830640.30,302547990.30,164238789.70,130617412.80,71147243.57,642959.20,321899.09,160249.56,644350.57,83419.32
default,v2,USD60/bbl (actual),14/07/2022,value_eur,389676974.60,315212272.40,161201104.90,131082576.00,78040192.81,646790.18,338379.52,156426.44,645406.91,93271.69
default,v2,USD60/bbl (actual),15/07/2022,value_eur,381637963.70,299922596.70,158381021.90,135838002.80,84160623.83,632645.10,316801.68,153121.01,668874.13,98515.24
default,v2,USD60/bbl (actual),16/07/2022,value_eur,388088896.20,283148674.20,155762992.10,135254105.40,81767429.98,643051.27,298079.53,150129.18,666743.41,94584.01
default,v2,USD60/bbl (actual),17/07/2022,value_eur,404708690.70,284085063.70,152983296.50,125565734.60,70213508.41,669272.76,300303.30,147091.75,615194.41,83437.19
default,v2,USD60/bbl (actual),18/07/2022,value_eur,413675045.70,287453292.70,150206933.30,126575461.20,70260866.38,684603.73,306608.60,144128.17,618370.48,83050.37
default,v2,USD60/bbl (actual),19/07/2022,value_eur,407880163.50,304109984.60,147468535.10,128623506.50,65083302.26,675289.22,323128.66,141204.31,627092.41,77664.01
default,v2,USD60/bbl (actual),20/07/2022,value_eur,401865523.30,301589867.70,144441705.50,124269068.50,65514492.38,667046.68,319852.70,138167.34,601295.48,77980.62
default,v2,USD60/bbl (actual),21/07/2022,value_eur,405570178.70,296446289.30,147111938.20,130014114.80,62720344.13,674269.87,317916.71,138656.39,629619.06,73384.30
default,v2,USD60/bbl (actual),22/07/2022,value_eur,410767899.60,300700680.60,149536210.90,129054275.70,59810488.26,682673.81,323700.84,139050.84,624860.27,71989.56
default,v2,USD60/bbl (actual),23/07/2022,value_eur,420229177.60,294651748.20,151819787.70,126753943.00,51858464.26,699500.38,319176.48,139467.42,610338.34,62149.70
default,v2,USD60/bbl (actual),24/07/2022,value_eur,406361601.70,289608094.10,154090848.00,124140506.70,56934545.55,675713.29,312752.82,139972.19,594537.34,66096.49
default,v2,USD60/bbl (actual),25/07/2022,value_eur,422443362.20,285454259.10,160294987.60,124869079.50,61074196.47,702329.40,311332.61,143189.87,598600.98,70618.31
default,v2,USD60/bbl (actual),26/07/2022,value_eur,418686012.50,292833101.90,166460424.30,119977762.60,54321816.68,695236.66,319090.84,146382.63,575064.06,60440.48
default,v2,USD60/bbl (actual),27/07/2022,value_eur,416668753.40,292693458.60,170383560.50,115203712.80,55162355.78,691647.37,320833.71,148261.20,551584.84,64732.07
default,v2,USD60/bbl (actual),28/07/2022,value_eur,407810936.60,272092765.60,173996934.00,115412445.40,48269406.53,678959.47,298157.01,149940.76,550350.41,54879.70
default,v2,USD60/bbl (actual),29/07/2022,value_eur,414726301.70,274280893.90,177861312.10,114614014.00,55485410.66,689251.37,302610.77,151870.24,544047.41,62046.72
default,v2,USD60/bbl (actual),30/07/2022,value_eur,408882110.20,287494962.30,181584228.10,117467167.10,66027271.28,682336.77,320533.36,153562.96,554944.91,71234.00
default,v2,USD60/bbl (actual),31/07/2022,value_eur,389634225.70,297636114.50,185224912.10,121121244.60,70085197.64,649699.97,330263.18,155173.96,571688.56,71942.20
default,v2,USD60/bbl (actual),01/08/2022,value_eur,364594899.30,288302275.60,189696647.40,116732897.30,79010338.57,607599.85,319881.46,158029.94,551672.12,77746.10
default,v2,USD60/bbl (actual),02/08/2022,value_eur,345984451.60,292066478.60,194459698.00,112455893.50,84000176.25,575862.99,326162.81,161012.91,528936.60,83002.15
default,v2,USD60/bbl (actual),03/08/2022,value_eur,351596363.00,299993981.90,199301281.80,111592991.60,102325752.90,585598.71,333007.93,164018.11,525078.31,97805.53
default,v2,USD60/bbl (actual),04/08/2022,value_eur,345806323.60,304801082.90,198216778.60,107509344.70,102325752.90,576306.03,336456.51,163416.91,502671.37,97805.53
default,v2,USD60/bbl (actual),05/08/2022,value_eur,341948793.80,278920733.90,197380979.90,106091899.80,99197496.25,570424.19,310117.86,162997.21,497314.57,93322.10
default,v2,USD60/bbl (actual),06/08/2022,value_eur,340121047.00,283239248.80,196464902.00,108034963.80,104991876.60,568334.37,313237.21,162544.83,509178.70,100591.26
default,v2,USD60/bbl (actual),07/08/2022,value_eur,345734810.10,291267852.10,195329110.40,108362920.00,98817823.53,578821.64,325050.69,162008.14,512138.12,91375.91
default,v2,USD60/bbl (actual),08/08/2022,value_eur,341576798.90,299597800.20,194019610.70,111301523.00,93412555.55,574164.48,334547.03,161353.26,523988.32,86681.09
default,v2,USD60/bbl (actual),09/08/2022,value_eur,354238222.20,282868025.00,192968940.00,116823006.60,101079114.30,599594.28,313441.93,160918.11,550867.38,97107.14
default,v2,USD60/bbl (actual),10/08/2022,value_eur,364870517.30,286204751.40,193876780.00,122665305.60,105326066.80,621390.93,318052.33,161667.41,575004.99,97106.79
default,v2,USD60/bbl (actual),11/08/2022,value_eur,364043870.30,295469803.80,195602816.80,117855495.50,118216348.40,621035.36,329452.50,162906.12,554749.88,107606.39
default,v2,USD60/bbl (actual),12/08/2022,value_eur,355006535.40,291842481.20,197899482.90,114480657.60,109098649.20,607815.68,323701.79,164488.10,539350.99,99792.14
default,v2,USD60/bbl (actual),13/08/2022,value_eur,371116326.10,285827170.00,200132381.70,110648940.30,121361851.40,636752.52,317197.25,166029.57,522038.88,109876.09
default,v2,USD60/bbl (actual),14/08/2022,value_eur,388759763.50,280625675.30,202357107.90,109984615.20,114061980.40,672200.59,315537.50,167608.79,520247.92,104571.57
default,v2,USD60/bbl (actual),15/08/2022,value_eur,399695765.40,303141557.70,203574530.10,112593772.80,101733529.70,693532.89,342812.74,167837.73,534168.26,93927.25
default,v2,USD60/bbl (actual),16/08/2022,value_eur,417032284.00,287018903.80,204806415.20,115631998.90,96743692.03,726028.72,326367.45,168034.43,550398.73,88671.20
default,v2,USD60/bbl (actual),17/08/2022,value_eur,416464005.00,297262490.90,205650789.70,113886678.00,83438004.75,726951.57,339874.86,168038.09,540178.42,78464.13
default,v2,USD60/bbl (actual),18/08/2022,value_eur,428907540.30,316890893.00,206804531.40,118064333.20,83438004.75,750003.64,361993.84,168275.98,561904.04,78464.13
default,v2,USD60/bbl (actual),19/08/2022,value_eur,437998718.40,320142831.60,207878915.90,115066614.70,96473410.20,769094.74,367086.00,168375.84,546349.02,88869.13
default,v2,USD60/bbl (actual),20/08/2022,value_eur,433621462.70,325935277.90,209251053.80,111059231.20,103598821.20,764161.29,377378.79,168573.78,525571.14,91500.81
default,v2,USD60/bbl (actual),21/08/2022,value_eur,430967574.00,309360494.90,210994756.00,109931758.50,104546377.50,762652.33,357574.90,168892.97,521974.62,95724.31
default,v2,USD60/bbl (actual),22/08/2022,value_eur,433569818.00,314857336.80,212991195.70,108768513.40,104217403.00,769367.27,362381.44,169231.12,517754.67,95390.38
default,v2,USD60/bbl (actual),23/08/2022,value_eur,423899417.30,317667364.70,215053294.30,102223814.60,104787569.20,754246.60,368625.44,169556.77,486528.64,90542.77
default,v2,USD60/bbl (actual),24/08/2022,value_eur,414305215.90,318747802.20,217410100.30,93233440.13,102293302.30,739891.67,367973.09,169998.01,446875.00,86522.13
default,v2,USD60/bbl (actual),25/08/2022,value_eur,415860836.40,319067425.00,219311053.80,94736264.93,89403020.72,745541.03,366085.62,170110.49,451489.71,76022.54
default,v2,USD60/bbl (actual),26/08/2022,value_eur,422486658.50,318523911.90,220716229.00,91201238.64,85184284.78,759061.54,368842.71,169872.63,435349.57,71426.22
default,v2,USD60/bbl (actual),27/08/2022,value_eur,400917217.40,310043061.20,222619117.20,94632124.10,67768280.14,723330.48,359297.92,169835.03,450606.79,56471.53
default,v2,USD60/bbl (actual),28/08/2022,value_eur,380766180.10,301634333.50,225069778.50,98809697.98,73394633.08,684926.75,350325.52,169995.49,467815.36,61715.07
default,v2,USD60/bbl (actual),29/08/2022,value_eur,371815757.00,281157686.10,227495175.00,97592516.81,77294319.74,670165.47,326849.27,170065.00,459433.07,66295.09
default,v2,USD60/bbl (actual),30/08/2022,value_eur,364783317.90,290046616.60,229090678.10,101132785.30,85036557.59,658476.07,337097.65,169796.10,473654.50,71538.63
default,v2,USD60/bbl (actual),31/08/2022,value_eur,357347493.00,268644383.70,227133411.60,97524109.87,87417741.96,648050.69,315369.05,167969.68,457665.00,71930.22
default,v2,USD60/bbl (actual),01/09/2022,value_eur,359980660.00,257933223.50,225104344.20,98218392.81,87417741.96,654522.25,304375.90,165484.70,461651.93,71930.22
default,v2,USD60/bbl (actual),02/09/2022,value_eur,373037794.70,264394114.40,222730169.80,103565990.60,79300994.73,680830.68,317636.66,162942.89,486723.36,66914.66
default,v2,USD60/bbl (actual),03/09/2022,value_eur,381975787.80,264371987.20,219973981.30,104026900.30,66381203.30,696120.94,313415.48,160264.26,487774.00,57013.82
default,v2,USD60/bbl (actual),04/09/2022,value_eur,389407443.00,262837158.50,216753534.70,106915344.20,72279462.29,709652.42,313741.17,157447.44,499384.43,57409.35
default,v2,USD60/bbl (actual),05/09/2022,value_eur,375120719.80,248353647.80,212979596.80,102429328.60,68276593.52,685987.48,296888.02,154554.73,479600.43,52654.44
default,v2,USD60/bbl (actual),06/09/2022,value_eur,369192276.60,266703166.90,209652423.40,104159712.00,60507347.86,676020.63,320536.42,151856.32,486251.14,47392.61
default,v2,USD60/bbl (actual),07/09/2022,value_eur,376308380.60,259263353.20,206421175.60,112221114.00,69684380.25,688318.74,314807.14,149271.67,524417.86,56683.02
default,v2,USD60/bbl (actual),08/09/2022,value_eur,379960681.60,262399203.00,202751137.90,116724336.70,81751151.59,694157.35,319934.49,146559.13,546288.57,66610.32
default,v2,USD60/bbl (actual),09/09/2022,value_eur,382629794.70,268732060.30,199114522.10,118682810.40,94890479.22,700204.15,329686.17,143933.09,555462.64,78166.04
default,v2,USD60/bbl (actual),10/09/2022,value_eur,387809768.30,276836123.90,194995724.00,110677114.10,104207716.00,711968.75,340514.05,141268.08,518783.36,83493.26
default,v2,USD60/bbl (actual),11/09/2022,value_eur,392268089.20,280261656.90,190468806.40,107701773.00,106413626.90,721636.61,340841.46,138461.07,504800.00,83554.23
default,v2,USD60/bbl (actual),12/09/2022,value_eur,397374247.80,272165371.20,185746676.70,105589713.70,110259123.80,733482.28,330605.11,135699.74,494321.50,84219.75
default,v2,USD60/bbl (actual),13/09/2022,value_eur,397350366.10,279694854.80,181572626.60,104032366.30,108866723.50,734720.23,340513.22,133162.35,485776.43,83572.52
default,v2,USD60/bbl (actual),14/09/2022,value_eur,394624952.70,286770986.70,181465129.90,107915707.10,101034459.70,727582.84,348941.53,132490.28,503015.64,78268.01
default,v2,USD60/bbl (actual),15/09/2022,value_eur,387030322.50,281711182.30,181218791.40,100178422.40,108540460.40,716832.24,345453.74,132366.09,465197.36,86255.94
default,v2,USD60/bbl (actual),16/09/2022,value_eur,351508508.80,265966997.10,180998458.00,95957449.61,119746983.60,651513.96,323521.19,132257.18,445896.86,93524.34
default,v2,USD60/bbl (actual),17/09/2022,value_eur,340790388.90,253535035.00,179910469.50,103539290.60,119746983.60,635192.48,314370.91,131810.16,483865.86,93524.34
default,v2,USD60/bbl (actual),18/09/2022,value_eur,332117355.90,263506702.00,179075043.30,105439537.50,106013267.20,620844.32,328791.77,131462.20,491382.50,84222.98
default,v2,USD60/bbl (actual),19/09/2022,value_eur,343234634.40,259758711.90,179117135.80,107602661.40,107152872.60,645020.21,324732.05,131436.76,499875.21,84994.79
default,v2,USD60/bbl (actual),20/09/2022,value_eur,347108008.10,242778076.10,178920301.20,110629501.20,113039712.30,652287.12,302988.32,131343.15,513693.79,89274.50
default,v2,USD60/bbl (actual),21/09/2022,value_eur,340547277.40,267675093.80,178065289.90,105739918.40,96924601.04,641248.59,329857.11,131060.71,488357.36,76220.40
default,v2,USD60/bbl (actual),22/09/2022,value_eur,332072503.80,257738744.00,177496581.80,103172546.00,92618536.81,627368.77,319733.46,130975.63,473955.29,71549.16
default,v2,USD60/bbl (actual),23/09/2022,value_eur,326807628.50,254874645.10,176394505.10,102189936.20,94462711.09,618700.84,317061.63,130705.15,468546.07,71076.92
default,v2,USD60/bbl (actual),24/09/2022,value_eur,327679992.30,259637381.50,174833690.50,106382526.50,79342840.78,621546.62,324502.96,130236.05,488053.14,60836.77
default,v2,USD60/bbl (actual),25/09/2022,value_eur,330233999.40,256632234.10,172880498.20,105201220.20,75902819.30,628826.76,322415.24,129729.25,482766.36,60128.57
default,v2,USD60/bbl (actual),26/09/2022,value_eur,328128745.20,256662095.40,171419673.10,105126613.50,72377917.76,625638.95,322776.53,129464.06,482754.50,59394.36
default,v2,USD60/bbl (actual),27/09/2022,value_eur,330236702.70,235038380.70,169283791.30,101695899.40,92745543.56,630980.10,296832.55,129007.61,468322.57,75198.47
default,v2,USD60/bbl (actual),28/09/2022,value_eur,339790900.90,232602969.00,166701813.20,107123025.70,107868706.40,657325.81,297169.91,128425.54,491212.07,85755.23
default,v2,USD60/bbl (actual),29/09/2022,value_eur,323884510.80,220384701.90,164326517.50,116321993.00,107267793.20,627651.19,280332.23,127999.06,534234.00,82923.78
default,v2,USD60/bbl (actual),30/09/2022,value_eur,326954775.80,226278473.30,161742729.60,112608187.10,99636845.31,636161.09,288681.08,127482.90,517234.00,76018.79
default,v2,USD60/bbl (actual),01/10/2022,value_eur,327632286.80,238568898.20,158861355.20,105483076.10,103817303.10,639076.58,306210.28,125397.31,480731.14,80615.11
default,v2,USD60/bbl (actual),02/10/2022,value_eur,320488005.20,235845161.80,155858492.70,99363364.08,102521175.20,626354.20,305091.31,123285.18,453655.50,79737.29
default,v2,USD60/bbl (actual),03/10/2022,value_eur,308107008.70,243220391.30,152796438.30,99323427.14,116504509.20,601512.51,318898.74,121303.69,453842.29,89207.70
default,v2,USD60/bbl (actual),04/10/2022,value_eur,315338779.70,248762745.90,149441510.30,94948004.12,116973609.80,619267.28,326955.38,119249.23,434306.93,89547.02
default,v2,USD60/bbl (actual),05/10/2022,value_eur,329611209.50,241333027.60,145762587.60,93535251.91,124751684.90,649744.81,326447.75,116963.90,429820.36,96409.70
default,v2,USD60/bbl (actual),06/10/2022,value_eur,328392031.60,236866104.90,141997694.30,92735810.18,122462505.20,650289.39,321078.72,114718.66,427961.93,95837.39
default,v2,USD60/bbl (actual),07/10/2022,value_eur,328845255.10,224103444.50,138820086.60,94213654.08,111382116.40,652574.60,303904.24,112704.46,435669.21,89362.69
default,v2,USD60/bbl (actual),08/10/2022,value_eur,326718296.10,220981016.50,135851120.30,95405636.95,111849595.70,647261.06,303050.22,110737.99,440576.21,89679.30
default,v2,USD60/bbl (actual),09/10/2022,value_eur,319679657.10,228684239.70,133200660.90,100103307.90,111585809.40,633579.70,315523.66,108869.38,462636.29,89949.07
default,v2,USD60/bbl (actual),10/10/2022,value_eur,315733036.80,228254919.10,130412130.20,98447927.67,112803726.10,625386.35,315660.72,106938.46,454951.64,90017.76
default,v2,USD60/bbl (actual),11/10/2022,value_eur,318525386.00,241941817.50,128206757.20,104126969.70,110809725.00,630405.83,336897.02,105239.52,482557.14,89961.56
default,v2,USD60/bbl (actual),12/10/2022,value_eur,309688836.50,234636610.00,126170776.00,98707560.78,125112197.40,609332.71,324834.26,103596.87,460570.21,100114.37
default,v2,USD60/bbl (actual),13/10/2022,value_eur,316737103.50,242017801.20,124055878.50,92322421.01,131570596.00,622607.64,335159.20,101855.38,430850.64,106024.48
default,v2,USD60/bbl (actual),14/10/2022,value_eur,323296827.50,242390677.60,122404336.60,96442597.82,132342639.20,633273.91,337895.59,100355.38,450614.50,109998.61
default,v2,USD60/bbl (actual),15/10/2022,value_eur,329645322.10,231024403.50,121364922.20,97833116.83,135139198.10,642493.56,320680.79,100491.43,458083.50,110127.58
default,v2,USD60/bbl (actual),16/10/2022,value_eur,336105734.60,227944011.90,120367818.50,100786865.10,150442693.60,653315.59,315918.30,100664.77,472529.29,120492.10
default,v2,USD60/bbl (actual),17/10/2022,value_eur,348942605.10,223909227.50,119138607.50,96814866.49,135319754.30,676114.25,310508.70,100656.45,454611.57,110249.87
default,v2,USD60/bbl (actual),18/10/2022,value_eur,350591645.20,223527747.40,117669988.20,104806302.70,128963813.90,677129.90,313653.17,100476.47,489864.93,105630.84
default,v2,USD60/bbl (actual),19/10/2022,value_eur,349379325.50,207751747.70,117065227.20,104503474.50,119593847.00,674255.17,292864.29,100732.55,490065.29,96754.80
default,v2,USD60/bbl (actual),20/10/2022,value_eur,349899544.30,218753125.20,116298255.70,104397152.50,135690709.40,673007.21,306896.36,100927.33,490207.14,111461.01
default,v2,USD60/bbl (actual),21/10/2022,value_eur,360271729.30,236471591.00,115414792.90,106053964.90,138090979.00,692536.14,332470.88,101102.25,502204.86,112108.28
default,v2,USD60/bbl (actual),22/10/2022,value_eur,347499869.20,237312398.20,114033115.80,106301965.60,145466581.50,666796.19,333609.55,100945.79,506440.79,117147.11
default,v2,USD60/bbl (actual),23/10/2022,value_eur,353416487.40,245557286.80,112550609.80,103705039.40,147987980.10,677193.40,342006.00,100647.31,494949.50,121036.51
default,v2,USD60/bbl (actual),24/10/2022,value_eur,364303430.70,252796538.50,110337492.10,106534577.70,142525719.30,698598.30,349784.27,99892.97,508804.86,116440.19
default,v2,USD60/bbl (actual),25/10/2022,value_eur,366647319.20,249074732.20,107693087.10,103972026.50,125562964.10,703140.95,343373.22,98882.60,496398.14,101352.02
default,v2,USD60/bbl (actual),26/10/2022,value_eur,367323450.90,255359853.50,104819929.30,99486395.44,96137328.90,704478.29,354575.44,97655.34,476301.29,80642.44
default,v2,USD60/bbl (actual),27/10/2022,value_eur,363472858.10,274161558.40,101860207.40,98053083.74,95018133.64,696549.71,382392.50,96477.60,472435.57,79415.71
default,v2,USD60/bbl (actual),28/10/2022,value_eur,367161693.40,282894507.80,98575293.17,102576758.10,91716226.64,704755.21,392599.53,95069.31,492158.14,75136.00
default,v2,USD60/bbl (actual),29/10/2022,value_eur,363884601.50,281138344.10,95604960.08,107704744.30,96329196.02,699410.89,391975.86,93778.73,516477.14,80592.15
default,v2,USD60/bbl (actual),30/10/2022,value_eur,375539627.40,288158257.30,92622427.59,104010553.90,81629067.98,723782.76,399776.65,92486.81,500305.64,70682.84
default,v2,USD60/bbl (actual),31/10/2022,value_eur,368940281.00,289789213.40,89726745.16,107159903.80,81629067.98,711927.83,402070.48,91291.09,515856.50,70682.84
default,v2,USD60/bbl (actual),01/11/2022,value_eur,356655801.80,286578267.30,86397010.07,101144946.20,91594797.58,686077.78,396270.20,90191.70,489571.00,79851.35
default,v2,USD60/bbl (actual),02/11/2022,value_eur,354734753.10,282847376.10,82779153.18,108085326.60,101154460.90,680113.41,389713.91,88883.42,519236.00,89010.50
default,v2,USD60/bbl (actual),03/11/2022,value_eur,367796544.30,271991596.10,79574136.42,108536755.70,92424373.85,706285.95,375941.68,87790.60,522126.50,79650.35
default,v2,USD60/bbl (actual),04/11/2022,value_eur,359001435.20,262750870.70,76520589.48,113560069.20,105855752.30,687923.30,363233.36,86885.00,542979.29,89948.51
default,v2,USD60/bbl (actual),05/11/2022,value_eur,368765053.70,262532661.30,74187813.57,112929092.90,105615715.90,708568.03,361170.69,86472.44,542033.14,89854.91
default,v2,USD60/bbl (actual),06/11/2022,value_eur,365356370.80,245748601.10,72113007.33,113800350.70,98965861.15,702118.82,338696.19,86284.99,549811.93,81099.42
default,v2,USD60/bbl (actual),07/11/2022,value_eur,355530184.00,245108447.60,70927640.45,112578228.80,103574741.40,680538.57,343018.64,86642.97,544545.29,86012.35
default,v2,USD60/bbl (actual),08/11/2022,value_eur,346841072.70,242107779.60,70197967.43,112219361.40,109601801.40,662893.69,339994.23,87284.30,545645.50,92952.43
default,v2,USD60/bbl (actual),09/11/2022,value_eur,338667924.20,257318241.10,70043353.22,116765790.80,109601801.40,645502.80,356573.11,88344.02,568456.07,92952.43
default,v2,USD60/bbl (actual),10/11/2022,value_eur,335247922.30,260554305.50,70107514.49,116454607.40,116298392.40,638826.78,357503.65,89536.94,565346.29,100799.63
default,v2,USD60/bbl (actual),11/11/2022,value_eur,342451774.60,251474500.20,70303734.57,111772704.40,117579130.70,648073.96,343619.59,90824.35,547556.64,104748.72
default,v2,USD60/bbl (actual),12/11/2022,value_eur,338898033.70,252311318.80,70388101.52,103087481.30,109335085.60,640517.65,345960.80,92023.34,508570.79,99163.61
default,v2,USD60/bbl (actual),13/11/2022,value_eur,326393980.10,249342947.60,70540880.46,109216737.60,112229503.40,614458.69,342759.27,93180.07,538067.57,103908.74
default,v2,USD60/bbl (actual),14/11/2022,value_eur,335891141.90,248820092.50,71098945.17,109951910.90,117003359.40,631341.04,339801.74,94626.85,541311.14,109164.79
default,v2,USD60/bbl (actual),15/11/2022,value_eur,341048527.00,259550777.70,72865636.28,108543281.40,111560982.30,641115.28,352866.68,96587.43,537369.71,104984.18
default,v2,USD60/bbl (actual),16/11/2022,value_eur,346773021.20,273213789.60,74947996.88,99353195.28,109369172.70,651032.15,375620.75,98789.05,497441.71,100815.03
default,v2,USD60/bbl (actual),17/11/2022,value_eur,335681162.20,279049365.10,76693326.96,97688924.15,96877345.07,628787.61,386350.60,100675.26,488345.64,91101.83
default,v2,USD60/bbl (actual),18/11/2022,value_eur,329594741.20,278610257.10,78130081.99,89430635.27,87658280.30,616574.89,384453.33,102171.59,449745.50,84679.35
default,v2,USD60/bbl (actual),19/11/2022,value_eur,331217574.70,276970536.80,79760532.17,90294583.07,83020709.80,617830.62,382922.97,103773.60,455631.71,83967.00
default,v2,USD60/bbl (actual),20/11/2022,value_eur,337758615.90,281606286.50,81265008.00,86430513.57,89326483.51,630082.99,388095.55,105237.70,434324.14,89539.66
default,v2,USD60/bbl (actual),21/11/2022,value_eur,337609735.40,280790614.50,82491770.10,86804530.52,91347542.75,630474.12,384574.86,106510.41,435667.36,93763.16
default,v2,USD60/bbl (actual),22/11/2022,value_eur,355937992.10,290865085.70,83822257.97,86181543.78,81953067.53,666191.32,399569.93,107865.22,434022.14,86810.58
default,v2,USD60/bbl (actual),23/11/2022,value_eur,349747861.10,277301763.50,84484139.95,85917610.32,81953067.53,655929.66,385277.33,108584.69,435202.29,86810.58
default,v2,USD60/bbl (actual),24/11/2022,value_eur,365610837.70,257016633.00,85091648.92,85783545.26,74517251.15,688167.28,363236.84,109264.36,436132.50,80078.31
default,v2,USD60/bbl (actual),25/11/2022,value_eur,349797873.20,259477998.50,85817085.92,88677777.67,79086523.71,660687.57,368651.52,109958.82,446315.29,84106.05
default,v2,USD60/bbl (actual),26/11/2022,value_eur,352466659.30,277405422.30,86560668.35,92557460.73,84217539.84,665891.52,387714.80,110619.82,464021.64,89367.88
default,v2,USD60/bbl (actual),27/11/2022,value_eur,349488460.30,277141857.50,87392785.13,90689062.02,85887830.06,661718.71,386380.40,111342.34,454237.14,89419.79
default,v2,USD60/bbl (actual),28/11/2022,value_eur,345721788.20,281570733.40,88236541.21,91717146.63,81113974.04,655800.22,389478.29,112067.13,463365.64,84163.74
default,v2,USD60/bbl (actual),29/11/2022,value_eur,345521792.60,268439012.50,88252725.02,89709089.84,81638452.65,655600.08,373106.02,112044.47,454736.64,84102.76
default,v2,USD60/bbl (actual),30/11/2022,value_eur,333924827.60,266625123.50,88153487.64,91793392.31,73803119.71,636555.58,368826.64,111860.00,464063.71,78796.17
default,v2,USD60/bbl (actual),01/12/2022,value_eur,331417609.70,276513121.90,89716536.25,96382269.00,87882778.65,634235.62,383161.21,113682.51,486814.29,93829.17
default,v2,USD60/bbl (actual),02/12/2022,value_eur,339653331.30,278692214.20,91445234.22,97595965.60,83360447.96,652852.61,386223.95,115777.11,494061.21,94283.24
default,v2,USD60/bbl (actual),03/12/2022,value_eur,333819614.50,286573409.90,92839895.76,95415776.88,80394973.11,644170.16,398937.65,117546.21,482757.43,89733.76
default,v2,USD60/bbl (actual),04/12/2022,value_eur,317477492.60,285544288.70,94168680.01,94541978.19,77037168.06,613295.30,398959.88,119137.30,483554.71,88757.42
default,v2,USD60/bbl (actual),05/12/2022,value_eur,332040772.60,308400550.90,95936541.96,92857012.81,82078879.25,646917.57,426838.26,121178.47,476998.79,92257.62
default,v2,USD60/bbl (actual),06/12/2022,value_eur,306255173.20,299091136.10,97785758.51,91734262.48,80635384.22,598221.57,410009.96,123312.89,472715.64,91622.85
default,v2,USD60/bbl (actual),07/12/2022,value_eur,303848543.70,304428168.70,99907478.27,92072807.28,86547563.10,593665.85,418060.02,125609.02,472005.36,96980.54
default,v2,USD60/bbl (actual),08/12/2022,value_eur,286677975.20,311626600.00,101980108.80,96318332.43,75248759.88,560118.83,424901.13,127813.35,492541.57,86212.81
default,v2,USD60/bbl (actual),09/12/2022,value_eur,284711863.90,314998552.20,104233923.90,95234564.11,82911938.91,558593.12,428787.26,130151.93,492305.00,93281.28
default,v2,USD60/bbl (actual),10/12/2022,value_eur,277991979.60,298680034.10,106344857.40,93517805.50,74434981.84,545822.52,408446.80,132269.73,485085.14,83423.13
default,v2,USD60/bbl (actual),11/12/2022,value_eur,280894096.40,297775565.00,108406293.60,93409819.59,82694714.62,555087.37,409761.49,134432.58,488279.93,93309.54
default,v2,USD60/bbl (actual),12/12/2022,value_eur,262411721.40,292948594.60,110570624.70,93769171.93,91452358.11,520428.51,406527.53,136671.17,487219.43,101211.94
default,v2,USD60/bbl (actual),13/12/2022,value_eur,254398353.70,295626807.90,112842675.40,96114092.92,86290321.41,509787.86,409672.51,139021.58,500558.43,96285.00
